iter	Logloss
473	0.05557730024
474	0.05557722411
475	0.05557721415
476	0.05557213427
477	0.05557209496
478	0.05556787776
479	0.05556245264
480	0.05555596614
481	0.05555277677
482	0.05555024873
483	0.05554646157
484	0.05554272986
485	0.05553677555
486	0.05553674801
487	0.0555348277
488	0.05553472178
489	0.05553471885
490	0.05553239019
491	0.05553006076
492	0.05552711497
493	0.05552494207
494	0.05552304882
495	0.0555229632
496	0.05552295191
497	0.05551967966
498	0.05551620136
499	0.05551344715
500	0.0555104669
501	0.05551037522
502	0.05550764904
503	0.05550763819
504	0.05550536733
505	0.05550536454
506	0.05550085537
507	0.05549431
508	0.05549147552
509	0.05548802034
510	0.05548596816
511	0.05548595627
512	0.05548417284
513	0.05548417284
514	0.05548417138
515	0.05548416502
516	0.05548416375
517	0.05548409909
518	0.05548409409
519	0.05547924257
520	0.0554759386
521	0.05547593615
522	0.05547593615
523	0.0554732039
524	0.05547311415
525	0.05547311415
526	0.05547311415
527	0.05547007894
528	0.05547007894
529	0.05546378075
530	0.05546377827
531	0.05546377827
532	0.05546377592
533	0.05545870234
534	0.05545870234
535	0.05545725593
536	0.05545234969
537	0.05545234969
538	0.05544691177
539	0.05544690906
540	0.05544239776
541	0.05543970109
542	0.05543515201
543	0.05543073644
544	0.05542640322
545	0.05542639479
546	0.05542639422
547	0.05542441081
548	0.0554244101
549	0.05542080013
550	0.0554207598
551	0.05541827296
552	0.05541827164
553	0.05541643698
554	0.05541229411
555	0.05541228107
556	0.05541223023
557	0.05541221429
558	0.05541220589
559	0.05541201356
560	0.05540799024
561	0.05540798894
562	0.05540798784
563	0.05540606564
564	0.05540365367
565	0.05540364855
566	0.05540363891
567	0.05540362862
568	0.05540360803
569	0.05540125552
570	0.05539794875
571	0.05539794431
572	0.05539612533
573	0.05539232188
574	0.05539232188
575	0.05539232081
576	0.05539232081
577	0.05539231954
578	0.05539231537
579	0.05539229587
580	0.05539228241
581	0.05539227804
582	0.05539225855
583	0.05539224833
584	0.05538855258
585	0.05538855195
586	0.05538496058
587	0.05538495287
588	0.05538494294
589	0.05538493877
590	0.05538493877
591	0.05538492706
592	0.05538492237
593	0.05538143158
594	0.05537803802
595	0.05537798177
596	0.05537797672
597	0.05537797672
598	0.05537797672
599	0.05537543079
600	0.05537543079
601	0.05537317577
602	0.0553731755
603	0.05537317133
604	0.05537317006
605	0.05537316979
606	0.05537316542
607	0.05537310147
608	0.05537309226
609	0.05537308972
610	0.05537303481
611	0.05537201775
612	0.05537201775
613	0.05537201566
614	0.055371961
615	0.055371961
616	0.05536872068
617	0.05536871859
618	0.05536871353
619	0.05536871143
620	0.05536869467
621	0.05536868549
622	0.05536553385
623	0.05536246803
624	0.05536246584
625	0.05536027192
626	0.05536027162
627	0.05536026703
628	0.05535729346
629	0.05535584629
630	0.05535296325
631	0.05535164182
632	0.05534887377
633	0.05534488898
634	0.05534487955
635	0.05534268636
636	0.05534268636
637	0.05534268636
638	0.05534267947
639	0.0553426569
640	0.05534048844
641	0.05534047916
642	0.05534047916
643	0.05534047916
644	0.05534047916
645	0.05534047916
646	0.05534047916
647	0.05534047916
648	0.05534047916
649	0.05534047916
650	0.05534047916
651	0.05534047916
652	0.05534047916
653	0.05534047916
654	0.05534047916
655	0.05534047916
656	0.05534047916
657	0.05534047916
658	0.05534047916
659	0.05534047916
660	0.05534047916
661	0.05534047916
662	0.05534047916
663	0.05534047916
664	0.05534047916
665	0.05534047798
666	0.05534047369
667	0.05534047369
668	0.05534047369
669	0.05534047369
670	0.05534047369
671	0.05534047369
672	0.05534047369
673	0.05534047369
674	0.05534047369
675	0.05534047369
676	0.05534047369
677	0.05534047369
678	0.05534047369
679	0.05534047369
680	0.05534047369
681	0.05534047369
682	0.05534047369
683	0.05534047369
684	0.05534047369
685	0.05534047369
686	0.05534047369
687	0.05534047369
688	0.05534047369
689	0.05534047369
690	0.05534047369
691	0.05534047369
692	0.05534047369
693	0.05534047369
694	0.05534047369
695	0.05534047369
696	0.05534047369
697	0.05534047369
698	0.05534047369
699	0.05534047369
700	0.05534047369
701	0.05534047369
702	0.05534047369
703	0.05534047369
704	0.05534047369
705	0.05534047369
706	0.05534047369
707	0.05534047369
708	0.05534047369
709	0.05534047369
710	0.05534047369
711	0.05534047369
712	0.05534047369
713	0.05534047369
714	0.05534047369
715	0.05534047369
716	0.05534047369
717	0.05534047369
718	0.05534047369
719	0.05534047369
720	0.05534047369
721	0.05534047369
722	0.05534047369
723	0.05534047369
724	0.05534047369
725	0.05534047369
726	0.05534047369
727	0.05534047369
728	0.05534047369
729	0.05534047369
730	0.05534047369
731	0.05534047369
732	0.05534047369
733	0.05534047369
734	0.05534047369
735	0.05534047369
736	0.05534047369
737	0.05534047369
738	0.05534047369
739	0.05534047369
740	0.05534047369
741	0.05534047369
742	0.05534047369
743	0.05534047369
744	0.05534047369
745	0.05534047369
746	0.05534047369
747	0.05534047369
748	0.05534047369
749	0.05534047369
750	0.05534047369
751	0.05534047369
752	0.05534047369
753	0.05534047369
754	0.05534047369
755	0.05534047369
756	0.05534047369
757	0.05534047369
758	0.05534047369
759	0.05534047369
760	0.05534047369
761	0.05534047369
762	0.05534047369
763	0.05534047369
764	0.05534047369
765	0.05534047369
766	0.05534047369
767	0.05534047369
768	0.05534047369
769	0.05534047369
770	0.05534047369
771	0.05534047369
772	0.05534047369
773	0.05534047369
774	0.05534047369
775	0.05534047369
776	0.05534047369
777	0.05534047369
778	0.05534047369
779	0.05534047369
780	0.05534047369
781	0.05534047369
782	0.05534047369
783	0.05534047369
784	0.05534047369
785	0.05534047369
786	0.05534047369
787	0.05534047369
788	0.05534047369
789	0.05534047369
790	0.05534047369
791	0.05534047369
792	0.05534047369
793	0.05534047369
794	0.05534047369
795	0.05534047369
796	0.05534047369
797	0.05534047369
798	0.05534047369
799	0.05534047369
800	0.05534047369
801	0.05534047369
802	0.05534047369
803	0.05534047369
804	0.05534047369
805	0.05534047369
806	0.05534047369
807	0.05534047369
808	0.05534047369
809	0.05534047369
810	0.05534047369
811	0.05534047369
812	0.05534047369
813	0.05534047369
814	0.05534047369
815	0.05534047369
816	0.05534047369
817	0.05534047369
818	0.05534047369
819	0.05534047369
820	0.05534047369
821	0.05534047369
822	0.05534047369
823	0.05534047369
824	0.05534047369
825	0.05534047369
826	0.05534047369
827	0.05534047369
828	0.05534047369
829	0.05534047369
830	0.05534047369
831	0.05534047369
832	0.05534047369
833	0.05534047369
834	0.05534047369
835	0.05534047369
836	0.05534047369
837	0.05534047369
838	0.05534047369
839	0.05534047369
840	0.05534047369
841	0.05534047369
842	0.05534047369
843	0.05534047369
844	0.05534047369
845	0.05534047369
846	0.05534047369
847	0.05534047369
848	0.05534047369
849	0.05534047369
850	0.05534047369
851	0.05534047369
852	0.05534047369
853	0.05534047369
854	0.05534047369
855	0.05534047369
856	0.05534047369
857	0.05534047369
858	0.05534047369
859	0.05534047369
860	0.05534047369
861	0.05534047369
862	0.05534047369
863	0.05534047369
864	0.05534047369
865	0.05534047369
866	0.05534047369
867	0.05534047369
868	0.05534047369
869	0.05534047369
870	0.05534047369
871	0.05534047369
872	0.05534047369
873	0.05534047369
874	0.05534047369
875	0.05534047369
876	0.05534047369
877	0.05534047369
878	0.05534047369
879	0.05534047369
880	0.05534047369
881	0.05534047369
882	0.05534047369
883	0.05534047369
884	0.05534047369
885	0.05534047369
886	0.05534047369
887	0.05534047369
888	0.05534047369
889	0.05534047369
890	0.05534047369
891	0.05534047369
892	0.05534047369
893	0.05534047369
894	0.05534047369
895	0.05534047369
896	0.05534047369
897	0.05534047369
898	0.05534047369
899	0.05534047369
900	0.05534047369
901	0.05534047369
902	0.05534047369
903	0.05534047369
904	0.05534047369
905	0.05534047369
906	0.05534047369
907	0.05534047369
908	0.05534047369
909	0.05534047369
910	0.05534047369
911	0.05534047369
912	0.05534047369
913	0.05534047369
914	0.05534047369
915	0.05534047369
916	0.05534047369
917	0.05534047369
918	0.05534047369
919	0.05534047369
920	0.05534047369
921	0.05534047369
922	0.05534047369
923	0.05534047369
924	0.05534047369
925	0.05534047369
926	0.05534047369
927	0.05534047369
928	0.05534047369
929	0.05534047369
930	0.05534047369
931	0.05534047369
932	0.05534047369
933	0.05534047369
934	0.05534047369
935	0.05534047369
936	0.05534047369
937	0.05534047369
938	0.05534047369
939	0.05534047369
940	0.05534047369
941	0.05534047369
942	0.05534047369
943	0.05534047369
944	0.05534047369
945	0.05534047369
946	0.05534047369
947	0.05534047369
948	0.05534047369
949	0.05534047369
950	0.05534047369
951	0.05534047369
952	0.05534047369
953	0.05534047369
954	0.05534047369
955	0.05534047369
956	0.05534047369
957	0.05534047369
958	0.05534047369
959	0.05534047369
960	0.05534047369
961	0.05534047369
962	0.05534047369
963	0.05534047369
964	0.05534047369
965	0.05534047369
966	0.05534047369
967	0.05534047369
968	0.05534047369
969	0.05534047369
970	0.05534047369
971	0.05534047369
972	0.05534047369
973	0.05534047369
974	0.05534047369
975	0.05534047369
976	0.05534047369
977	0.05534047369
978	0.05534047369
979	0.05534047369
980	0.05534047369
981	0.05534047369
982	0.05534047369
983	0.05534047369
984	0.05534047369
985	0.05534047369
986	0.05534047369
987	0.05534047369
988	0.05534047369
989	0.05534047369
990	0.05534047369
991	0.05534047369
992	0.05534047369
993	0.05534047369
994	0.05534047369
995	0.05534047369
996	0.05534047369
997	0.05534047369
998	0.05534047369
999	0.05534047369
